[2022-12-22T22:07:10.438+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: finance_data_lake.bronze_zone scheduled__2022-12-21T22:07:05.161335+00:00 [queued]>
[2022-12-22T22:07:10.449+0000] {taskinstance.py:1165} INFO - Dependencies all met for <TaskInstance: finance_data_lake.bronze_zone scheduled__2022-12-21T22:07:05.161335+00:00 [queued]>
[2022-12-22T22:07:10.450+0000] {taskinstance.py:1362} INFO - 
--------------------------------------------------------------------------------
[2022-12-22T22:07:10.450+0000] {taskinstance.py:1363} INFO - Starting attempt 1 of 1
[2022-12-22T22:07:10.450+0000] {taskinstance.py:1364} INFO - 
--------------------------------------------------------------------------------
[2022-12-22T22:07:10.471+0000] {taskinstance.py:1383} INFO - Executing <Task(PythonOperator): bronze_zone> on 2022-12-21 22:07:05.161335+00:00
[2022-12-22T22:07:10.474+0000] {standard_task_runner.py:55} INFO - Started process 2658 to run task
[2022-12-22T22:07:10.476+0000] {standard_task_runner.py:82} INFO - Running: ['airflow', 'tasks', 'run', 'finance_data_lake', 'bronze_zone', 'scheduled__2022-12-21T22:07:05.161335+00:00', '--job-id', '50', '--raw', '--subdir', 'DAGS_FOLDER/job_finance_data_lake.py', '--cfg-path', '/tmp/tmp94ctmar4']
[2022-12-22T22:07:10.477+0000] {standard_task_runner.py:83} INFO - Job 50: Subtask bronze_zone
[2022-12-22T22:07:10.533+0000] {task_command.py:376} INFO - Running <TaskInstance: finance_data_lake.bronze_zone scheduled__2022-12-21T22:07:05.161335+00:00 [running]> on host 92923f118f93
[2022-12-22T22:07:10.607+0000] {taskinstance.py:1590} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=airflow
AIRFLOW_CTX_DAG_ID=finance_data_lake
AIRFLOW_CTX_TASK_ID=bronze_zone
AIRFLOW_CTX_EXECUTION_DATE=2022-12-21T22:07:05.161335+00:00
AIRFLOW_CTX_TRY_NUMBER=1
AIRFLOW_CTX_DAG_RUN_ID=scheduled__2022-12-21T22:07:05.161335+00:00
[2022-12-22T22:07:10.653+0000] {logging_mixin.py:137} INFO - Importing daily stock...
[2022-12-22T22:07:10.950+0000] {logging_mixin.py:137} INFO - [                       0%                       ]
[2022-12-22T22:07:10.950+0000] {logging_mixin.py:137} INFO - [                       0%                       ]
[2022-12-22T22:07:12.058+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  45 of 8187 completed
[2022-12-22T22:07:12.075+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  46 of 8187 completed
[2022-12-22T22:07:12.088+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  47 of 8187 completed
[2022-12-22T22:07:12.099+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  48 of 8187 completed
[2022-12-22T22:07:12.110+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  49 of 8187 completed
[2022-12-22T22:07:12.128+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  50 of 8187 completed
[2022-12-22T22:07:12.224+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  51 of 8187 completed
[2022-12-22T22:07:12.257+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  52 of 8187 completed
[2022-12-22T22:07:12.333+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  53 of 8187 completed
[2022-12-22T22:07:12.344+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  54 of 8187 completed
[2022-12-22T22:07:12.351+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  55 of 8187 completed
[2022-12-22T22:07:12.355+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  56 of 8187 completed
[2022-12-22T22:07:12.363+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  57 of 8187 completed
[2022-12-22T22:07:12.371+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  58 of 8187 completed
[2022-12-22T22:07:12.377+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  59 of 8187 completed
[2022-12-22T22:07:12.387+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  60 of 8187 completed
[2022-12-22T22:07:12.387+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  60 of 8187 completed
[2022-12-22T22:07:12.394+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  62 of 8187 completed
[2022-12-22T22:07:12.495+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  63 of 8187 completed
[2022-12-22T22:07:12.518+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  64 of 8187 completed
[2022-12-22T22:07:12.600+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  65 of 8187 completed
[2022-12-22T22:07:12.610+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  66 of 8187 completed
[2022-12-22T22:07:12.619+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  67 of 8187 completed
[2022-12-22T22:07:12.627+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  68 of 8187 completed
[2022-12-22T22:07:12.640+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  69 of 8187 completed
[2022-12-22T22:07:12.649+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  70 of 8187 completed
[2022-12-22T22:07:12.679+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  71 of 8187 completed
[2022-12-22T22:07:12.697+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  72 of 8187 completed
[2022-12-22T22:07:12.789+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  73 of 8187 completed
[2022-12-22T22:07:12.839+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  74 of 8187 completed
[2022-12-22T22:07:12.877+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  75 of 8187 completed
[2022-12-22T22:07:12.890+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  76 of 8187 completed
[2022-12-22T22:07:12.908+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  77 of 8187 completed
[2022-12-22T22:07:12.912+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  78 of 8187 completed
[2022-12-22T22:07:12.946+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  79 of 8187 completed
[2022-12-22T22:07:12.949+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  80 of 8187 completed
[2022-12-22T22:07:12.968+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  81 of 8187 completed
[2022-12-22T22:07:12.969+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  81 of 8187 completed
[2022-12-22T22:07:12.983+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  83 of 8187 completed
[2022-12-22T22:07:13.025+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  84 of 8187 completed
[2022-12-22T22:07:13.108+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  85 of 8187 completed
[2022-12-22T22:07:13.181+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  86 of 8187 completed
[2022-12-22T22:07:13.182+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  86 of 8187 completed
[2022-12-22T22:07:13.198+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  88 of 8187 completed
[2022-12-22T22:07:13.203+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  89 of 8187 completed
[2022-12-22T22:07:13.228+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  90 of 8187 completed
[2022-12-22T22:07:13.231+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  91 of 8187 completed
[2022-12-22T22:07:13.244+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  92 of 8187 completed
[2022-12-22T22:07:13.252+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  93 of 8187 completed
[2022-12-22T22:07:13.252+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  93 of 8187 completed
[2022-12-22T22:07:13.263+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  95 of 8187 completed
[2022-12-22T22:07:13.288+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  96 of 8187 completed
[2022-12-22T22:07:13.417+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  97 of 8187 completed
[2022-12-22T22:07:13.468+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  98 of 8187 completed
[2022-12-22T22:07:13.487+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  99 of 8187 completed
[2022-12-22T22:07:13.497+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  100 of 8187 completed
[2022-12-22T22:07:13.498+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  100 of 8187 completed
[2022-12-22T22:07:13.509+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  102 of 8187 completed
[2022-12-22T22:07:13.511+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  103 of 8187 completed
[2022-12-22T22:07:13.542+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  104 of 8187 completed
[2022-12-22T22:07:13.549+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  105 of 8187 completed
[2022-12-22T22:07:13.560+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  106 of 8187 completed
[2022-12-22T22:07:13.572+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  107 of 8187 completed
[2022-12-22T22:07:13.655+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  108 of 8187 completed
[2022-12-22T22:07:13.749+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  109 of 8187 completed
[2022-12-22T22:07:13.761+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  110 of 8187 completed
[2022-12-22T22:07:13.762+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  110 of 8187 completed
[2022-12-22T22:07:13.771+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  112 of 8187 completed
[2022-12-22T22:07:13.773+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  113 of 8187 completed
[2022-12-22T22:07:13.786+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  114 of 8187 completed
[2022-12-22T22:07:13.795+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  115 of 8187 completed
[2022-12-22T22:07:13.801+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  116 of 8187 completed
[2022-12-22T22:07:13.815+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  117 of 8187 completed
[2022-12-22T22:07:13.879+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  118 of 8187 completed
[2022-12-22T22:07:13.879+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  118 of 8187 completed
[2022-12-22T22:07:14.027+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  120 of 8187 completed
[2022-12-22T22:07:14.038+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  121 of 8187 completed
[2022-12-22T22:07:14.060+0000] {logging_mixin.py:137} INFO - [                       1%                       ]  122 of 8187 completed
[2022-12-22T22:07:14.069+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  123 of 8187 completed
[2022-12-22T22:07:14.082+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  124 of 8187 completed
[2022-12-22T22:07:14.093+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  125 of 8187 completed
[2022-12-22T22:07:14.096+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  126 of 8187 completed
[2022-12-22T22:07:14.105+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  127 of 8187 completed
[2022-12-22T22:07:14.128+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  128 of 8187 completed
[2022-12-22T22:07:14.129+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  129 of 8187 completed
[2022-12-22T22:07:14.129+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  129 of 8187 completed
[2022-12-22T22:07:14.268+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  131 of 8187 completed
[2022-12-22T22:07:14.301+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  132 of 8187 completed
[2022-12-22T22:07:14.311+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  133 of 8187 completed
[2022-12-22T22:07:14.360+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  134 of 8187 completed
[2022-12-22T22:07:14.376+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  135 of 8187 completed
[2022-12-22T22:07:14.387+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  136 of 8187 completed
[2022-12-22T22:07:14.399+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  137 of 8187 completed
[2022-12-22T22:07:14.406+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  138 of 8187 completed
[2022-12-22T22:07:14.406+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  138 of 8187 completed
[2022-12-22T22:07:14.420+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  140 of 8187 completed
[2022-12-22T22:07:14.429+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  141 of 8187 completed
[2022-12-22T22:07:14.464+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  142 of 8187 completed
[2022-12-22T22:07:14.508+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  143 of 8187 completed
[2022-12-22T22:07:14.600+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  144 of 8187 completed
[2022-12-22T22:07:14.603+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  145 of 8187 completed
[2022-12-22T22:07:14.667+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  146 of 8187 completed
[2022-12-22T22:07:14.668+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  146 of 8187 completed
[2022-12-22T22:07:14.706+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  148 of 8187 completed
[2022-12-22T22:07:14.706+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  148 of 8187 completed
[2022-12-22T22:07:14.724+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  150 of 8187 completed
[2022-12-22T22:07:14.728+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  151 of 8187 completed
[2022-12-22T22:07:14.741+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  152 of 8187 completed
[2022-12-22T22:07:14.765+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  153 of 8187 completed
[2022-12-22T22:07:14.843+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  154 of 8187 completed
[2022-12-22T22:07:14.843+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  154 of 8187 completed
[2022-12-22T22:07:14.890+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  156 of 8187 completed
[2022-12-22T22:07:14.905+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  157 of 8187 completed
[2022-12-22T22:07:14.966+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  158 of 8187 completed
[2022-12-22T22:07:14.970+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  159 of 8187 completed
[2022-12-22T22:07:15.000+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  160 of 8187 completed
[2022-12-22T22:07:15.007+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  161 of 8187 completed
[2022-12-22T22:07:15.010+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  162 of 8187 completed
[2022-12-22T22:07:15.028+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  163 of 8187 completed
[2022-12-22T22:07:15.067+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  164 of 8187 completed
[2022-12-22T22:07:15.077+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  165 of 8187 completed
[2022-12-22T22:07:15.125+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  166 of 8187 completed
[2022-12-22T22:07:15.163+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  167 of 8187 completed
[2022-12-22T22:07:15.165+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  168 of 8187 completed
[2022-12-22T22:07:15.205+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  169 of 8187 completed
[2022-12-22T22:07:15.261+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  170 of 8187 completed
[2022-12-22T22:07:15.273+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  171 of 8187 completed
[2022-12-22T22:07:15.297+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  172 of 8187 completed
[2022-12-22T22:07:15.310+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  173 of 8187 completed
[2022-12-22T22:07:15.314+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  174 of 8187 completed
[2022-12-22T22:07:15.320+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  175 of 8187 completed
[2022-12-22T22:07:15.337+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  176 of 8187 completed
[2022-12-22T22:07:15.340+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  177 of 8187 completed
[2022-12-22T22:07:15.380+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  178 of 8187 completed
[2022-12-22T22:07:15.422+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  179 of 8187 completed
[2022-12-22T22:07:15.430+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  180 of 8187 completed
[2022-12-22T22:07:15.496+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  181 of 8187 completed
[2022-12-22T22:07:15.506+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  182 of 8187 completed
[2022-12-22T22:07:15.514+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  183 of 8187 completed
[2022-12-22T22:07:15.539+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  184 of 8187 completed
[2022-12-22T22:07:15.570+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  185 of 8187 completed
[2022-12-22T22:07:15.581+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  186 of 8187 completed
[2022-12-22T22:07:15.587+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  187 of 8187 completed
[2022-12-22T22:07:15.588+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  187 of 8187 completed
[2022-12-22T22:07:15.645+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  189 of 8187 completed
[2022-12-22T22:07:15.687+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  190 of 8187 completed
[2022-12-22T22:07:15.691+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  191 of 8187 completed
[2022-12-22T22:07:15.773+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  192 of 8187 completed
[2022-12-22T22:07:15.780+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  193 of 8187 completed
[2022-12-22T22:07:15.811+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  194 of 8187 completed
[2022-12-22T22:07:15.819+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  195 of 8187 completed
[2022-12-22T22:07:15.821+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  196 of 8187 completed
[2022-12-22T22:07:15.826+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  197 of 8187 completed
[2022-12-22T22:07:15.856+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  198 of 8187 completed
[2022-12-22T22:07:15.897+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  199 of 8187 completed
[2022-12-22T22:07:15.911+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  200 of 8187 completed
[2022-12-22T22:07:15.920+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  201 of 8187 completed
[2022-12-22T22:07:15.945+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  202 of 8187 completed
[2022-12-22T22:07:15.965+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  203 of 8187 completed
[2022-12-22T22:07:16.064+0000] {logging_mixin.py:137} INFO - [*                      2%                       ]  204 of 8187 completed
[2022-12-22T22:07:16.067+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  205 of 8187 completed
[2022-12-22T22:07:16.088+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  206 of 8187 completed
[2022-12-22T22:07:16.096+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  207 of 8187 completed
[2022-12-22T22:07:16.113+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  208 of 8187 completed
[2022-12-22T22:07:16.137+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  209 of 8187 completed
[2022-12-22T22:07:16.178+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  210 of 8187 completed
[2022-12-22T22:07:16.197+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  211 of 8187 completed
[2022-12-22T22:07:16.216+0000] {logging_mixin.py:137} INFO - [*                      3%                       ]  212 of 8187 completed
